Price,Zip,My university,Distance to the university (in miles),Address,Bathrooms,Bedrooms,LivingArea,Latitude,Longitude,DetailURL
4050,78704,UT Austin,2.56,"900 S 1st St, Austin, TX",2,2,,30.254723,-97.75249,zillow.com/b/900-s-1st-st-austin-tx-9mfJVW/
1795,78704,UT Austin,4.95,"4017 Victory Dr, Austin, TX",2,2,,30.233438,-97.788826,zillow.com/apartments/austin-tx/the-quest/5Xht6y/
2215,78752,UT Austin,2.82,"110 Jacob Fontaine Ln, Austin, TX",2,2,,30.325783,-97.71568,zillow.com/apartments/austin-tx/fivetwo-at-highland/BPLF2r/
1551,,UT Austin,8.24,"8001 Interstate Hwy, Austin, TX",2,2,,30.17485,-97.776184,zillow.com/apartments/austin-tx/ethos-apartments/C4S3k9/
1802,78752,UT Austin,3.7,"810 W Saint Johns Ave, Austin, TX",2,2,,30.340271,-97.71809,zillow.com/apartments/austin-tx/midtown-commons/5Xht6w/
2699,78704,UT Austin,2.77,"1100 S Lamar Blvd, Austin, TX",2,2,,30.255554,-97.761955,zillow.com/apartments/austin-tx/lamar-union/5fSxLV/
1549,78753,UT Austin,8.93,"1200 E Parmer Ln, Austin, TX",2,2,,30.396175,-97.65264,zillow.com/apartments/austin-tx/bexley-at-tech-ridge/5Xkq8J/
2602,78756,UT Austin,2.84,"5453 Burnet Rd, Austin, TX",2,2,,30.33013,-97.73915,zillow.com/apartments/austin-tx/burnet-flats/5YyFzy/
1960,78758,UT Austin,7.47,"11119 Alterra Pkwy, Austin, TX",2,2,,30.39632,-97.72088,zillow.com/apartments/austin-tx/gallery-at-domain/65Xx3D/
1390,78753,UT Austin,5.76,"9601 Middle Fiskville Rd, Austin, TX",2,2,,30.359137,-97.68427,zillow.com/apartments/austin-tx/villas-de-la-plaza/5Xht72/
1830,78747,UT Austin,11.71,"12001 Heatherly Dr, Austin, TX",2,2,,30.127876,-97.79712,zillow.com/b/three-hills-austin-tx-CZ7Jrv/
2400,78705,UT Austin,1.76,"4527 N Lamar Blvd, Austin, TX",2,2,,30.314533,-97.73614,zillow.com/apartments/austin-tx/echo/63PHMx/
1639,78754,UT Austin,9.68,"13301 Dessau Rd, Austin, TX",2,2,,30.400848,-97.6386,zillow.com/apartments/austin-tx/bridge-at-davenport-place/BMFqdP/
1491,78741,UT Austin,4.26,"2207 Wickersham Ln, Austin, TX",2,2,,30.229067,-97.720375,zillow.com/apartments/austin-tx/the-patten/5Xht4y/
1190,78729,UT Austin,10.46,"7900 San Felipe Blvd, Austin, TX",2,2,,30.438185,-97.76683,zillow.com/apartments/austin-tx/sona/5XhtCM/
1855,78727,UT Austin,9.99,"3001 Scofield Ridge Pkwy, Austin, TX",2,2,,30.42989,-97.69857,zillow.com/apartments/austin-tx/windsor-ridge/9LRsJF/
1220,78749,UT Austin,7.11,"4701 Staggerbrush Rd, Austin, TX",2,2,,30.232471,-97.836044,zillow.com/apartments/austin-tx/monterey-ranch/5Xht59/
2535,78704,UT Austin,4.11,"2717 S Lamar Blvd, Austin, TX",2,2,,30.242962,-97.78013,zillow.com/apartments/austin-tx/bell-south-lamar/5Yy9Xf/
1842,78726,UT Austin,11.02,"8225 N Fm 620 Rd, Austin, TX",2,2,,30.419502,-97.84299,zillow.com/b/abelia-flats-austin-tx-9mgmS7/
2800,78754,UT Austin,7.27,"1909 Sorghum Hill Dr, Austin, TX 78754",2,2,1362,30.36968,-97.6582,zillow.com/homedetails/1909-Sorghum-Hill-Dr-Austin-TX-78754/70354416_zpid/
1603,78726,UT Austin,11.82,"9501 N Fm 620 Rd, Austin, TX",2,2,,30.434946,-97.840065,zillow.com/apartments/austin-tx/maa-canyon-creek/9mgkMK/
1349,78741,UT Austin,4.2,"Burl North, 2507 Burleson Rd #215, Austin, TX 78741",2,2,850,30.22835,-97.73514,zillow.com/apartments/austin-tx/burl-north/5Xhsyr/
1495,78704,UT Austin,4.68,"3737 Keats Dr, Austin, TX",2,2,,30.23653,-97.78596,zillow.com/apartments/austin-tx/creek-village/5Xhsyv/
2005,78731,UT Austin,2.36,"4330 Bull Creek Rd, Austin, TX",2,2,,30.319307,-97.755,zillow.com/apartments/austin-tx/maa-west-austin/5Xht7Z/
1785,78758,UT Austin,4.71,"8220 Research Blvd, Austin, TX",2,2,,30.355055,-97.71663,zillow.com/apartments/austin-tx/park-at-crestview/5Xht6h/
1599,78745,UT Austin,7.02,"744 W William Cannon Dr, Austin, TX",2,2,,30.198309,-97.78924,zillow.com/apartments/austin-tx/the-dexter/5Xhsyk/
1610,78747,UT Austin,9.66,"2001 E Slaughter Ln, Austin, TX",2,2,,30.151363,-97.76408,zillow.com/apartments/austin-tx/nexus-at-goodnight-ranch/Bh7tcb/
1572,78745,UT Austin,9.25,"7500 S Interstate Highway 35 Frontage Rd, Austin, TX",2,2,,30.162748,-97.7876,zillow.com/apartments/austin-tx/ladera-apartment-homes/BsJSfs/
2237,78758,UT Austin,7.62,"3201 Esperanza Xing, Austin, TX",2,2,,30.398714,-97.72361,zillow.com/apartments/austin-tx/the-kenzie-at-the-domain/5g4RfH/
7140,78701,UT Austin,1.75,"242 W 2nd St FLOOR 11-ID37, Austin, TX 78701",2,2,1316,30.265062,-97.74608,zillow.com/homedetails/242-W-2nd-St-FLOOR-11-ID37-Austin-TX-78701/2056139118_zpid/
1718,78759,UT Austin,7.48,"10300 Jollyville Rd, Austin, TX",2,2,,30.396587,-97.750404,zillow.com/apartments/austin-tx/hardrock-canyon/5Xht4Y/
1468,78653,UT Austin,9.79,"The Element, 5724 E Howard Ln, Manor, TX 78653",2,2,902,30.379513,-97.61023,zillow.com/b/the-element-manor-tx-C4YPvk/
1480,78748,UT Austin,10.29,"10801 Old Manchaca Rd, Austin, TX",2,2,,30.16286,-97.828094,zillow.com/apartments/austin-tx/saddle-creek-and-the-cove/5Xht9t/
1476,78724,UT Austin,9.39,"The Beckett, 14011 Fm 969 Rd, Austin, TX 78724",2,2,919,30.245188,-97.58748,zillow.com/b/the-beckett-austin-tx-CbXnGZ/
1550,78748,UT Austin,9.66,"2505 West Slaughter Lane - A, 2505 W Slaughter Ln, Austin, TX 78748",2,2,950,30.175955,-97.831566,zillow.com/b/2505-west-slaughter-lane-a-austin-tx-5YsbLn/
1998,78745,UT Austin,8.12,"135 Foremost Dr, Austin, TX",2,2,,30.178148,-97.78165,zillow.com/apartments/austin-tx/lenox-soco/BMFKZK/
3363,78704,UT Austin,2.29,"1717 Toomey Rd, Austin, TX",2,2,,30.264399,-97.762184,zillow.com/apartments/austin-tx/coldwater/5Yy9Q6/
1940,78704,UT Austin,4.54,"3715 S 1st St, Austin, TX",2,2,,30.228777,-97.76695,zillow.com/apartments/austin-tx/tree/5Xkk7h/
1999,78757,UT Austin,3.76,"801 Sugaree Ave, Austin, TX",2,2,,30.341022,-97.717834,zillow.com/apartments/austin-tx/crestview-commons-apartments/BKB5MN/
2040,78750,UT Austin,9.03,"9415 McNeil Dr, Austin, TX",2,2,,30.394293,-97.82619,zillow.com/apartments/austin-tx/promesa/5Xht73/
2090,78758,UT Austin,7.44,"11011 Domain Dr, Austin, TX",2,2,,30.39632,-97.72627,zillow.com/apartments/austin-tx/villages-at-domain/5XhtFS/
1590,78747,UT Austin,11.88,"12234 Heatherly Dr, Austin, TX",2,2,,30.126148,-97.80008,zillow.com/apartments/austin-tx/water-oak/C24cTp/
1443,78728,UT Austin,11.96,"3400 Shoreline Dr, Austin, TX",2,2,,30.456299,-97.68492,zillow.com/apartments/austin-tx/parkside-crossing/5Xht9w/
3031,78704,UT Austin,4.63,"3607 S Lamar Blvd, Austin, TX",2,2,,30.238764,-97.78773,zillow.com/apartments/austin-tx/groves-south-lamar/9T5YtH/
1595,78745,UT Austin,6.59,"6020 S 1st St, Austin, TX",2,2,,30.203203,-97.784744,zillow.com/apartments/austin-tx/bridge-at-turtle-creek/9T5fxN/
2025,78745,UT Austin,8.2,"8100 S Congress Ave, Austin, TX",2,2,,30.177809,-97.78422,zillow.com/apartments/austin-tx/the-martingale/9tk3Td/
1921,78759,UT Austin,7.32,"9617 Great Hills Trl, Austin, TX",2,2,,30.393883,-97.75384,zillow.com/apartments/austin-tx/arboretum-oaks/5XhsxJ/
1489,78750,UT Austin,6.51,"6500 Champion Grandview Way, Austin, TX",2,2,,30.369059,-97.794106,zillow.com/apartments/austin-tx/10x-living-at-grandview/5Xht26/
1799,78729,UT Austin,12.0,"8100 Anderson Mill Rd, Austin, TX",2,2,,30.46188,-97.75728,zillow.com/apartments/austin-tx/the-royce-at-8100/65W4F9/
1416,78727,UT Austin,10.51,"6511 Melrose Trl, Austin, TX",2,2,,30.44081,-97.749756,zillow.com/apartments/austin-tx/the-robinson-on-melrose/5Xht34/
2130,78758,UT Austin,6.77,"10301 Burnet Rd, Austin, TX",2,2,,30.386227,-97.72185,zillow.com/apartments/austin-tx/windsor-burnet/9LTFhj/
1407,78759,UT Austin,8.59,"3220 Duval Rd, Austin, TX",2,2,,30.41215,-97.7163,zillow.com/apartments/austin-tx/milo/5XhswB/
3365,78701,UT Austin,2.28,"43 Rainey St, Austin, TX",2,2,,30.256138,-97.739426,zillow.com/apartments/austin-tx/windsor-on-the-lake/5XhtGq/
1610,78703,UT Austin,2.1,"2606 Enfield Rd, Austin, TX",2,2,,30.290758,-97.771576,zillow.com/apartments/austin-tx/enfield-court-apartments/5XkY9b/
1734,78746,UT Austin,4.19,"2800 Bartons Bluff Ln, Austin, TX",2,2,,30.256556,-97.79587,zillow.com/apartments/austin-tx/barton-creek-landing/5Xhsxt/
1697,78732,UT Austin,10.73,"4500 Steiner Ranch Blvd, Austin, TX",2,2,,30.383175,-97.87968,zillow.com/apartments/austin-tx/meritage-at-steiner-ranch/5Xht7F/
3019,78701,UT Austin,2.0,"91 Rainey St, Austin, TX",2,2,,30.260204,-97.73793,zillow.com/apartments/austin-tx/camden-rainey-street/5jCZfF/
2595,78756,UT Austin,1.74,"4419 1/2 Bellvue Ave, Austin, TX 78756",2,2,1334,30.314022,-97.73986,zillow.com/homedetails/4419-1-2-Bellvue-Ave-Austin-TX-78756/2062658709_zpid/
2850,78702,UT Austin,2.53,"1401 Art Dilly Dr, Austin, TX",2,2,,30.252584,-97.732315,zillow.com/apartments/austin-tx/the-weaver/BmK5VT/
2217,78751,UT Austin,2.48,"5608 Avenue F, Austin, TX",2,2,,30.321781,-97.71938,zillow.com/apartments/austin-tx/west-koenig-flats/65YzdY/
1683,78741,UT Austin,5.15,"2405 Montopolis Dr, Austin, TX",2,2,,30.219723,-97.704704,zillow.com/apartments/austin-tx/the-mont/BPNRhh/
1782,78723,UT Austin,3.76,"5521 Springdale Rd, Austin, TX",2,2,,30.298279,-97.67439,zillow.com/apartments/austin-tx/the-banks-of-springdale/BPWJ4w/
1555,78754,UT Austin,5.11,"8054 Exchange Dr, Austin, TX",2,2,,30.330631,-97.66555,zillow.com/apartments/austin-tx/creekstone/5Xht9Q/
2240,78753,UT Austin,8.12,"12101 N Lamar Blvd, Austin, TX",2,2,,30.395357,-97.6786,zillow.com/apartments/austin-tx/the-langdon-at-walnut-park/9Vt4Yc/
1910,78752,UT Austin,2.78,"609 Clayton Ln, Austin, TX",2,2,,30.323935,-97.713394,zillow.com/apartments/austin-tx/ella-parkside/BChKYs/
1426,78727,UT Austin,10.1,"13021 Legendary Dr, Austin, TX",2,2,,30.43506,-97.72966,zillow.com/apartments/austin-tx/villas-at-stone-oak-ranch/5XhtFf/
2800,78702,UT Austin,2.67,"2709 E 5th St #2306, Austin, TX 78702",2,2,1204,30.25668,-97.71207,zillow.com/homedetails/2709-E-5th-St-2306-Austin-TX-78702/338405435_zpid/
1541,78741,UT Austin,3.49,"1616 Royal Crest Dr, Austin, TX",2,2,,30.238708,-97.73161,zillow.com/apartments/austin-tx/jewel-apartment-homes/5XhtDG/
1555,78704,UT Austin,3.58,"1221 Algarita Ave, Austin, TX",2,2,,30.237392,-97.74151,zillow.com/apartments/austin-tx/cascade-apartments/5XhsxS/
1800,78727,UT Austin,8.93,"1310 W Parmer Ln APT 2201, Austin, TX 78727",2,2,1089,30.409374,-97.68193,zillow.com/homedetails/1310-W-Parmer-Ln-APT-2201-Austin-TX-78727/2091603594_zpid/
1850,78717,UT Austin,13.31,"13500 Lyndhurst St, Austin, TX",2,2,,30.476597,-97.78754,zillow.com/apartments/austin-tx/amli-lakeline/BMFmty/
2475,78705,UT Austin,0.56,"30th Street Townhomes, 501 W 30th St #A1A, Austin, TX 78705",2,2,1095,30.29589,-97.741554,zillow.com/b/30th-street-townhomes-austin-tx-63bV4g/
2321,78704,UT Austin,2.52,"1007 S Congress Ave, Austin, TX",2,2,,30.253952,-97.747734,zillow.com/apartments/austin-tx/muse-at-soco/5Xht3N/
1599,78749,UT Austin,9.34,"4825 Davis Ln, Austin, TX",2,2,,30.205257,-97.85926,zillow.com/apartments/austin-tx/camden-stoneleigh/5XhsxK/
1550,78752,UT Austin,3.94,"7581 Chevy Chase Dr, Austin, TX",2,2,,30.339252,-97.7052,zillow.com/apartments/austin-tx/chevy-chase/5Xht3C/
1642,78744,UT Austin,8.24,"Ethos Apartments, 8001 Interstate Highway 837, Austin, TX 78744",2,2,1136,30.17485,-97.776184,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CbH66c/
1486,78744,UT Austin,8.24,"Ethos Apartments, 8001 Interstate Highway 1427, Austin, TX 78744",2,2,986,30.17485,-97.776184,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-Cb3T6z/
1551,78744,UT Austin,8.24,"Ethos Apartments, 8001 Interstate Highway 1728, Austin, TX 78744",2,2,986,30.17485,-97.776184,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CbD3mZ/
1581,78744,UT Austin,8.24,"Ethos Apartments, 8001 Interstate Highway 1738, Austin, TX 78744",2,2,1064,30.17485,-97.776184,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CbNBHm/
1865,78724,UT Austin,6.06,"9301 E Us Highway 290, Austin, TX",2,2,,30.328205,-97.645615,zillow.com/apartments/austin-tx/high-point-preserve/C52cvD/
2079,78745,UT Austin,6.49,"Bexley SoCo, 6001 S Congress Ave #2201, Austin, TX 78745",2,2,1105,30.201164,-97.77503,zillow.com/apartments/austin-tx/bexley-soco/BMpjKj/
1735,78745,UT Austin,6.36,"5801 Libyan Dr Austin, 5801 Libyan Dr #B, Austin, TX 78745",2,2,930,30.21003,-97.791016,zillow.com/b/5801-libyan-dr-austin-austin-tx-5brhFy/
1649,78729,UT Austin,11.56,"8601 Anderson Mill Rd, Austin, TX",2,2,,30.454153,-97.767746,zillow.com/apartments/austin-tx/bexley-at-anderson-mill/5Xht55/
3095,78756,UT Austin,2.2,"1204 W 51st St, Austin, TX 78756",2,2,959,30.32097,-97.73611,zillow.com/homedetails/1204-W-51st-St-Austin-TX-78756/29410675_zpid/
1869,78732,UT Austin,10.45,"4800 Steiner Ranch Blvd, Austin, TX",2,2,,30.383247,-97.87365,zillow.com/apartments/austin-tx/bridge-at-steiner-ranch/649BSh/
2002,78736,UT Austin,9.8,"7870 W Us Highway 290, Austin, TX",2,2,,30.2306,-97.88617,zillow.com/apartments/austin-tx/yaupon-by-windsor/BqMWNJ/
1478,78728,UT Austin,11.27,"1630 Wells Branch Pkwy, Austin, TX",2,2,,30.441954,-97.670525,zillow.com/apartments/austin-tx/maa-wells-branch/5XhsyQ/
1605,78729,UT Austin,10.93,"8519 Cahill Dr, Austin, TX",2,2,,30.44403,-97.7731,zillow.com/apartments/austin-tx/polo-club/5Xht8f/
2200,78704,UT Austin,4.51,"404 Cherry Hill Dr, Austin, TX 78704",2,2,1000,30.228672,-97.76508,zillow.com/homedetails/404-Cherry-Hill-Dr-Austin-TX-78704/29478787_zpid/
1341,78744,UT Austin,7.19,"2302 E William Cannon Dr, Austin, TX",2,2,,30.186745,-97.75865,zillow.com/apartments/austin-tx/hillside-on-cannon/5XhtCP/
5995,78701,UT Austin,2.3,"44 East Ave #3105, Austin, TX 78701",2,2,1228,30.255909,-97.73904,zillow.com/homedetails/44-East-Ave-3105-Austin-TX-78701/2061152527_zpid/
2633,78722,UT Austin,1.56,"2900 Manor Rd, Austin, TX",2,2,,30.286442,-97.710495,zillow.com/apartments/austin-tx/elan-east/5YyFnT/
1650,78753,UT Austin,5.44,"Tides on North Plaza, 9200 North Plz APT 0502, Austin, TX 78753",2,2,1041,30.354603,-97.685844,zillow.com/apartments/austin-tx/tides-on-north-plaza/5Yy9jq/
2324,78741,UT Austin,5.39,"1900 Airport Commerce Dr, Austin, TX",2,2,,30.221449,-97.69144,zillow.com/apartments/austin-tx/arise-riverside/BMFMwY/
1750,78727,UT Austin,9.59,"12810 Tomanet Trl, Austin, TX 78727",2,2,900,30.423794,-97.69762,zillow.com/homedetails/12810-Tomanet-Trl-Austin-TX-78727/29442761_zpid/
1595,78748,UT Austin,9.39,"1215 W Slaughter Ln, Austin, TX",2,2,,30.17085,-97.813995,zillow.com/apartments/austin-tx/iron-rock-ranch/5Xht42/
1495,78745,UT Austin,7.14,"1500 W William Cannon Dr, Austin, TX",2,2,,30.201454,-97.799995,zillow.com/apartments/austin-tx/cannon-place/5Xhsxh/
1395,78745,UT Austin,6.92,"2309 Berkeley Ave, Austin, TX",2,2,,30.209463,-97.806854,zillow.com/apartments/austin-tx/tramor-at-hunter%27s-glen/5Xht52/
1595,78704,UT Austin,4.73,"1304 Summer Oak Dr, Austin, TX",2,2,,30.230688,-97.777756,zillow.com/apartments/austin-tx/tramor-at-oak-run/5XhtBJ/
1870,78724,UT Austin,5.01,"Delco Flats, 7601 Springdale Rd #3310, Austin, TX 78724",2,2,965,30.319387,-97.66021,zillow.com/apartments/austin-tx/delco-flats/C4dxGq/
2372,78752,UT Austin,3.05,"212 W Highland Mall Blvd, Austin, TX",2,2,,30.328861,-97.71454,zillow.com/apartments/austin-tx/medina-highlands/C3TMyb/
1474,78759,UT Austin,5.93,"4021 Steck Ave, Austin, TX",2,2,,30.37351,-97.75409,zillow.com/apartments/austin-tx/woodstone/5XhtGg/
1733,78724,UT Austin,6.12,"5301 Decker Ln, Austin, TX",2,2,,30.276876,-97.63493,zillow.com/apartments/austin-tx/spectra-parks/BMpsjP/
1685,78748,UT Austin,10.33,"10500 S Interstate Highway 35, Austin, TX",2,2,,30.148565,-97.79557,zillow.com/apartments/austin-tx/bell-southpark/BCNrK3/
1939,78704,UT Austin,4.72,"3816 S Lamar Blvd, Austin, TX",2,2,,30.239445,-97.79087,zillow.com/apartments/austin-tx/retreat-at-barton-creek/5Xht8C/
1593,78613,UT Austin,13.49,"13010 Ridgeline Blvd, Austin, TX",2,2,,30.47306,-97.812,zillow.com/apartments/cedar-park-tx/lakeline-crossing/B6yVBp/
1939,78726,UT Austin,10.83,"8021 N Fm 620 Rd, Austin, TX",2,2,,30.41454,-97.84544,zillow.com/b/nolina-flats-austin-tx-BMz4jV/
1581,78726,UT Austin,11.44,"8600 N Fm 620 Rd, Austin, TX",2,2,,30.425299,-97.845505,zillow.com/b/the-verandah-austin-tx-9gpMtz/
1559,78745,UT Austin,6.72,"6300 S Congress Ave, Austin, TX",2,2,,30.198341,-97.77713,zillow.com/apartments/austin-tx/soco-apartments/5XhtBw/
1729,78754,UT Austin,5.71,"9500 Dessau Rd, Austin, TX",2,2,,30.352499,-97.675255,zillow.com/b/9500-austin-tx-5Xht7r/
1339,78754,UT Austin,8.22,"12101 Dessau Rd, Austin, TX",2,2,,30.38108,-97.64901,zillow.com/apartments/austin-tx/parmer-place/5Xht9L/
2297,78749,UT Austin,10.54,"7500 W Slaughter Ln, Austin, TX",2,2,,30.217436,-97.89233,zillow.com/apartments/austin-tx/the-saint-mary/BPFgdM/
1500,78704,UT Austin,4.39,"3501 S 1st St, Austin, TX",2,2,,30.23098,-97.76635,zillow.com/apartments/austin-tx/establishment/5Xht4W/
1722,78741,UT Austin,3.87,"1919 Burton Dr, Austin, TX",2,2,,30.23321,-97.73099,zillow.com/apartments/austin-tx/emerson-apartments/5Xht3S/
1685,78746,UT Austin,4.37,"2301 S Mo Pac Expy, Austin, TX",2,2,,30.256607,-97.79929,zillow.com/apartments/austin-tx/2301-s-mo-pac-expy/5Xht2V/
1608,78735,UT Austin,8.08,"6636 W William Cannon Dr, Austin, TX",2,2,,30.244474,-97.86164,zillow.com/apartments/austin-tx/lantana-ridge/5Xht5d/
2630,78702,UT Austin,1.36,"Eleven by Windsor, 811 E 11th St APT 161, Austin, TX 78702",2,2,1007,30.269829,-97.7317,zillow.com/apartments/austin-tx/eleven-by-windsor/5Xkjqj/
1613,78749,UT Austin,9.55,"8801 La Cresada Dr, Austin, TX",2,2,,30.206198,-97.8646,zillow.com/apartments/austin-tx/maa-western-oaks/5Xht5k/
2755,78702,UT Austin,1.94,"1621 E 6th St, Austin, TX",2,2,,30.262419,-97.72624,zillow.com/apartments/austin-tx/the-arnold/9VzNQD/
3652,78704,UT Austin,2.7,"1221 S Congress Ave, Austin, TX",2,2,,30.25143,-97.74866,zillow.com/apartments/austin-tx/the-lola/5Xht7P/
3200,78751,UT Austin,1.54,"820 E 45th 1/2 St, Austin, TX 78751",2,2,1126,30.30569,-97.71936,zillow.com/homedetails/820-E-45th-1-2-St-Austin-TX-78751/2061488159_zpid/
1500,78728,UT Austin,10.7,"1911 Alex, 1911 Alex Ave APT B, Austin, TX 78728",2,2,1050,30.43592,-97.6794,zillow.com/b/1911-alex-austin-tx-5dXjhJ/
1408,78748,UT Austin,10.7,"11001 S 1st St, Austin, TX",2,2,,30.14503,-97.80237,zillow.com/apartments/austin-tx/maa-double-creek/5XhsyT/
1450,78749,UT Austin,8.57,"5001 Convict Hill Rd, Austin, TX",2,2,,30.216764,-97.85316,zillow.com/apartments/austin-tx/nichols-park/5Xht68/
1619,78750,UT Austin,9.35,"9900 McNeil Dr, Austin, TX",2,2,,30.395758,-97.83281,zillow.com/apartments/austin-tx/bridge-at-ribelin-ranch/5XhswV/
1483,78726,UT Austin,11.36,"8801 N Fm 620 Rd, Austin, TX",2,2,,30.426702,-97.84077,zillow.com/b/sonterra-luxury-apartment-homes-austin-tx-9mgph3/
1850,78745,UT Austin,6.75,"1207 S Trace Dr, Austin, TX 78745",2,2,1150,30.204824,-97.79385,zillow.com/homedetails/1207-S-Trace-Dr-Austin-TX-78745/29490020_zpid/
2064,78751,UT Austin,1.74,"4600 W Guadalupe St, Austin, TX",2,2,,30.314058,-97.73258,zillow.com/apartments/austin-tx/residences-at-the-triangle/5Xht9K/
1638,78758,UT Austin,7.97,"11915 Stonehollow Dr, Austin, TX",2,2,,30.401478,-97.706184,zillow.com/b/folio-austin-tx-5Xht5g/
1725,78717,UT Austin,13.54,"9301 Spectrum Dr, Austin, TX",2,2,,30.483877,-97.76046,zillow.com/apartments/austin-tx/ventana-oaks-luxury-apartment-homes/5XhtDZ/
2610,78741,UT Austin,3.02,"1620 E Riverside Dr, Austin, TX",2,2,,30.245651,-97.73004,zillow.com/apartments/austin-tx/amli-south-shore/5Xhswn/
1714,78613,UT Austin,13.01,"12638 Ridgeline Blvd, Cedar Park, TX",2,2,,30.46622,-97.81043,zillow.com/apartments/cedar-park-tx/caliza/BMmHyR/
2000,78705,UT Austin,0.8,"2207 Leon St APT 101, Austin, TX 78705",2,2,829,30.286036,-97.749405,zillow.com/homedetails/2207-Leon-St-APT-101-Austin-TX-78705/114405323_zpid/
1813,78613,UT Austin,13.21,"12700 Ridgeline Blvd, Cedar Park, TX",2,2,,30.46888,-97.81171,zillow.com/apartments/cedar-park-tx/arella-lakeline/65fZXd/
2534,78723,UT Austin,2.33,"4818 Berkman Dr, Austin, TX",2,2,,30.301949,-97.70034,zillow.com/apartments/austin-tx/overture-mueller/9n57jJ/
1549,78745,UT Austin,6.41,"625 E Stassney Ln, Austin, TX",2,2,,30.200766,-97.76934,zillow.com/apartments/austin-tx/agave-at-south-congress/5Xht6Y/
1581,78727,UT Austin,8.74,"4716 Duval Rd, Austin, TX",2,2,,30.415586,-97.7358,zillow.com/b/the-springs-garden-homes-austin-tx-5XhtBt/
1599,78731,UT Austin,4.18,"6600 Valleyside Rd #30, Austin, TX 78731",2,2,985,30.347595,-97.7542,zillow.com/homedetails/6600-Valleyside-Rd-30-Austin-TX-78731/2056058021_zpid/
1795,78748,UT Austin,9.9,"2628 Gwendolyn Ln, 2628 Gwendolyn Ln, Austin, TX 78748",2,2,1207,30.175037,-97.837006,zillow.com/homedetails/2628-Gwendolyn-Ln-Austin-TX-78748/29510163_zpid/
2318,78741,UT Austin,2.85,"1300 E Riverside Dr, Austin, TX",2,2,,30.247908,-97.734856,zillow.com/apartments/austin-tx/berkshire-riverview/5Xkzfj/
3771,78758,UT Austin,7.26,"10727 Domain Dr, Austin, TX",2,2,,30.393692,-97.725586,zillow.com/apartments/austin-tx/flatiron-domain/B6n86c/
1899,78745,UT Austin,5.35,"4411 S Congress Ave, Austin, TX",2,2,,30.216473,-97.76753,zillow.com/apartments/austin-tx/44-south/9T5fhN/
1982,78754,UT Austin,6.23,"1625 Edgeworth Bnd, Austin, TX",2,2,,30.356838,-97.66749,zillow.com/apartments/austin-tx/pioneer-hill/BtWLVC/
1654,78744,UT Austin,8.31,"8003 S Interstate Highway 35, Austin, TX",2,2,,30.174278,-97.77832,zillow.com/b/bexley-3five-austin-tx-BY3SmC/
3229,78704,UT Austin,2.24,"300 S Lamar Blvd, Austin, TX",2,2,,30.262854,-97.75856,zillow.com/apartments/austin-tx/cole-apartments/5XhswF/
2086,78753,UT Austin,8.42,"12217 N Interstate Highway 35, Austin, TX",2,2,,30.397142,-97.67131,zillow.com/b/the-upland-austin-tx-C76ZMt/
1850,78745,UT Austin,8.21,"8103 S Congress Ave, Austin, TX",2,2,,30.177288,-97.7834,zillow.com/apartments/austin-tx/windsor-south-congress/BPWJny/
1615,78758,UT Austin,8.02,"12001 Metric Blvd, Austin, TX",2,2,,30.401136,-97.70123,zillow.com/apartments/austin-tx/madison-northridge/5XhszT/
1679,78748,UT Austin,8.71,"8800 S 1st St, Austin, TX",2,2,,30.17521,-97.799126,zillow.com/apartments/austin-tx/the-james-on-south-first/65WVsN/
1600,78727,UT Austin,9.85,"13401 Metric Blvd, Austin, TX",2,2,,30.422745,-97.67926,zillow.com/apartments/austin-tx/the-amethyst/5Xht4z/
2072,78704,UT Austin,2.41,"614 S 1st St, Austin, TX",2,2,,30.257015,-97.7524,zillow.com/apartments/austin-tx/timbercreek-apartments/5Xht9f/
3700,78723,UT Austin,1.98,"1830 Simond Ave FLOOR 2-ID88, Austin, TX 78723",2,2,1083,30.297585,-97.70489,zillow.com/homedetails/1830-Simond-Ave-FLOOR-2-ID88-Austin-TX-78723/2055729751_zpid/
1550,78748,UT Austin,9.07,"9301 Kempler Dr, 9301 Kempler Dr #A, Austin, TX 78748",2,2,985,30.180073,-97.821266,zillow.com/b/9301-kempler-dr-austin-tx-5YN8CN/
1750,78748,UT Austin,9.62,"2704 Aftonshire Way, Austin, TX",2,2,,30.179003,-97.835205,zillow.com/b/2704-aftonshire-way-austin-tx-5ZwpyH/
1739,78752,UT Austin,4.04,"7607 Blessing Ave, Austin, TX",2,2,,30.332966,-97.691765,zillow.com/apartments/austin-tx/the-vue/5XhtC9/
2710,78741,UT Austin,4.71,"6108 E Riverside Dr FLOOR 4-ID76, Austin, TX 78741",2,2,1062,30.226377,-97.705345,zillow.com/homedetails/6108-E-Riverside-Dr-FLOOR-4-ID76-Austin-TX-78741/2062930172_zpid/
1718,78756,UT Austin,2.62,"Kensington Court, 2202 W North Loop Blvd #ELP2202-16, Austin, TX 78756",2,2,960,30.326792,-97.74129,zillow.com/apartments/austin-tx/kensington-court/5XryNC/
