Price,Zip,My university,Distance to the university,Address,Bathrooms,Bedrooms,LivingArea,Rent_estimate,DetailURL
1193,78726,UT Austin,11.77 miles,"9715 N Fm 620 Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/maa-canyon-pointe/9mhDZQ/
1536,78745,UT Austin,7.86 miles,"7731 Menchaca Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/perch/Btsj4b/
1484,78745,UT Austin,8.12 miles,"135 Foremost Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/lenox-soco/BMFKZK/
1923,78702,UT Austin,1.27 miles,"1109 N Interstate Highway 35, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/avenir/9mzgyw/
1424,78759,UT Austin,7.69 miles,"10300 Jollyville Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/hardrock-canyon/5Xht4Y/
1799,78723,UT Austin,3.44 miles,"4801 Springdale Rd, Austin, TX",1,1,,,zillow.com/b/4801-springdale-rd-austin-tx-9LRhpG/
1435,78705,UT Austin,1.76 miles,"4527 N Lamar Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/echo/63PHMx/
1465,78745,UT Austin,8.2 miles,"8100 S Congress Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-martingale/9tk3Td/
1458,78723,UT Austin,3.76 miles,"5521 Springdale Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-banks-of-springdale/BPWJ4w/
1188,78759,UT Austin,8.59 miles,"3220 Duval Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/milo/5XhswB/
1095,78758,UT Austin,7.52 miles,"11511 Metric Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/trails-of-walnut-creek/5XhtDS/
1485,78728,UT Austin,13.11 miles,"16304 Fm 1325, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bellrock-la-frontera/BzHQSt/
1773,78703,UT Austin,2.29 miles,"2600 Lake Austin Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-boulevard-at-town-lake/5Xht5F/
1367,78741,UT Austin,4.48 miles,"5700 E Riverside Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-zoey/9T5f24/
1590,78741,UT Austin,3.59 miles,"2515 Elmont Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bell-lakeshore/BChKck/
1055,78728,UT Austin,11.96 miles,"3400 Shoreline Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/parkside-crossing/5Xht9w/
1299,78754,UT Austin,8.77 miles,"12408 Dessau Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/altair-tech-ridge/BSstQ6/
1099,78747,UT Austin,10.41 miles,"10505 Interstate Highway 35 Frontage Rd, Austin, TX",1,1,,,zillow.com/b/bridge-at-asher-austin-tx-C3MVT6/
1620,78704,UT Austin,4.11 miles,"2717 S Lamar Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bell-south-lamar/5Yy9Xf/
1150,78745,UT Austin,6.0 miles,"5220 Tahoe Trl APT 201, Austin, TX 78745",1,1,700,1419,zillow.com/homedetails/5220-Tahoe-Trl-APT-201-Austin-TX-78745/58313372_zpid/
1647,78752,UT Austin,2.82 miles,"110 Jacob Fontaine Ln, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/fivetwo-at-highland/BPLF2r/
1066,78752,UT Austin,3.94 miles,"7581 Chevy Chase Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/chevy-chase/5Xht3C/
1657,78704,UT Austin,4.77 miles,"3816 S Lamar Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/retreat-at-barton-creek/5Xht8C/
1181,78753,UT Austin,7.85 miles,"12118 Walnut Park Xing, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/canyon-ridge/5Xht6g/
1792,78704,UT Austin,4.63 miles,"3607 S Lamar Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/groves-south-lamar/9T5YtH/
1369,78752,UT Austin,3.7 miles,"810 W Saint Johns Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/midtown-commons/5Xht6w/
1441,78726,UT Austin,10.83 miles,"8021 N Fm 620 Rd, Austin, TX",1,1,,,zillow.com/b/nolina-flats-austin-tx-BMz4jV/
1425,78735,UT Austin,9.91 miles,"8715 W Highway 71, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/amli-covered-bridge/65crMx/
1445,78748,UT Austin,9.39 miles,"1215 W Slaughter Ln, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/iron-rock-ranch/5Xht42/
1460,78750,UT Austin,13.71 miles,"14115 N Highway 183, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/brightleaf-at-lakeline/CBbwHp/
1450,78747,UT Austin,11.71 miles,"12001 Heatherly Dr, Austin, TX",1,1,,,zillow.com/b/three-hills-austin-tx-CZ7Jrv/
1429,78741,UT Austin,4.75 miles,"6107 E Riverside Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bridge-at-henley/BPFXR9/
1796,78752,UT Austin,3.6 miles,"613 W Saint Johns Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-johnny/9T5j4c/
1399,78745,UT Austin,5.35 miles,"4411 S Congress Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/44-south/9T5fhN/
1080,78744,UT Austin,6.77 miles,"6201 Sneed Cv, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/terrace-cove/5hJBQv/
1548,78702,UT Austin,3.58 miles,"720 Airport Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/nexus-east/9LRQ9N/
1182,78729,UT Austin,10.46 miles,"7900 San Felipe Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/sona/5XhtCM/
1305,78747,UT Austin,11.88 miles,"12234 Heatherly Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/water-oak/C24cTp/
1380,78727,UT Austin,9.99 miles,"3001 Scofield Ridge Pkwy, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/windsor-ridge/9LRsJF/
1376,78741,UT Austin,3.82 miles,"2435 E Riverside Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/brixton-south-shore/9T5dtV/
1120,78754,UT Austin,8.22 miles,"12101 Dessau Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/parmer-place/5Xht9L/
989,78727,UT Austin,10.5 miles,"13005 Heinemann Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/melrose-trail/5Xhsz2/
1255,78727,UT Austin,10.33 miles,"3201 Century Park Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-olivine/5Xht6H/
1580,78735,UT Austin,8.0 miles,"6701 Rialto Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/windsor-oak-hill/BJzXbp/
1098,78741,UT Austin,3.8 miles,"1845 Burton Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/alister-apartments/5Xht6D/
1195,78754,UT Austin,7.99 miles,"12001 Dessau Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/ascent-north/5Xht82/
1985,78704,UT Austin,2.64 miles,"809 S Lamar Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/windsor-south-lamar/5hJBQr/
1169,78753,UT Austin,9.41 miles,"701 Center Ridge Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-bridge-at-center-ridge/5Xht7V/
1218,78726,UT Austin,11.82 miles,"9501 N Fm 620 Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/maa-canyon-creek/9mgkMK/
1025,78745,UT Austin,5.46 miles,"SoCo Flats - East, 4501 Witham Ln APT 107, Austin, TX 78745",1,1,515,1927,zillow.com/b/soco-flats-east-austin-tx-5jCb3j/
1099,78741,UT Austin,4.2 miles,"2507 Burleson Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/burl-north/5Xhsyr/
1495,78704,UT Austin,4.68 miles,"Creek Village, 3737 Keats Dr APT 132, Austin, TX 78704",1,1,813,,zillow.com/apartments/austin-tx/creek-village/5Xhsyv/
1393,78746,UT Austin,3.65 miles,"2901 Barton Skyw, Austin, TX",1,1,,,zillow.com/b/maa-barton-skyway-austin-tx-BgxqPy/
1750,78731,UT Austin,4.3 miles,"5811 Mesa Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/maa-park-mesa/5Xht8p/
2260,78758,UT Austin,7.76 miles,"11420 Rock Rose Ave, Austin, TX",1,1,,,zillow.com/b/11420-rock-rose-ave-austin-tx-BJdjnG/
1245,78758,UT Austin,4.71 miles,"8220 Research Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/park-at-crestview/5Xht6h/
1229,78752,UT Austin,3.78 miles,"1521 Reagan Hill Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/rise-at-the-cameron/9LT3Xf/
1507,78751,UT Austin,2.48 miles,"5608 Avenue F, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/west-koenig-flats/65YzdY/
1884,78702,UT Austin,2.36 miles,"2400 E 6th St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/e6/63F9FD/
1312,78744,UT Austin,8.55 miles,"8350 Bluff Springs Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/wilder/BqY3MM/
1999,78702,UT Austin,1.72 miles,"1000 E 5th St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/corazon/5Yy9c5/
2015,78758,UT Austin,7.35 miles,"3000 Gracie Kiltz Ln, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-bowen/ByFZhr/
1669,78758,UT Austin,7.63 miles,"3201 Esperanza Xing, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-kenzie-at-the-domain/5g4RfH/
1549,78749,UT Austin,9.86 miles,"4100 W Slaughter Ln, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/camden-cedar-hills/5XhsxT/
1395,78751,UT Austin,1.92 miles,"5212-B Guadalupe, 5212B Guadalupe St W #1, Austin, TX 78751",1,1,650,1683,zillow.com/b/5212-b-guadalupe-austin-tx-C243vf/
1368,78745,UT Austin,8.24 miles,"7201 Ranch Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/west-lake-vistas/BT3mmW/
2800,78704,UT Austin,2.15 miles,"650 Riverside Dr W FLOOR 2-ID32, Austin, TX 78704",1,1,681,,zillow.com/homedetails/650-Riverside-Dr-W-FLOOR-2-ID32-Austin-TX-78704/2056271938_zpid/
1464,78758,UT Austin,7.44 miles,"11011 Domain Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/villages-at-domain/5XhtFS/
1471,78704,UT Austin,4.53 miles,"3715 S 1st St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/tree/5Xkk7h/
1269,78729,UT Austin,10.72 miles,"12215 Hunters Chase Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bridge-at-balcones/5Xhsz6/
1226,78653,UT Austin,9.79 miles,"The Element, 5724 E Howard Ln, Manor, TX 78653",1,1,651,1414,zillow.com/b/the-element-manor-tx-C4YPvk/
1949,78758,UT Austin,7.29 miles,"10727 Domain Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/flatiron-domain/B6n86c/
1265,78727,UT Austin,9.85 miles,"13401 Metric Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-amethyst/5Xht4z/
1232,78724,UT Austin,9.39 miles,"The Beckett, 14011 Fm 969 Rd, Austin, TX 78724",1,1,662,,zillow.com/b/the-beckett-austin-tx-CbXnGZ/
1426,78750,UT Austin,9.63 miles,"13355 Us Highway 183 S, Austin, TX",1,1,,,zillow.com/b/toscana-apartments-austin-tx-BT4msB/
1099,78729,UT Austin,10.43 miles,"7905 San Felipe Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/summer-grove/5XhtCq/
1365,78723,UT Austin,2.81 miles,"City View at Mueller, 1106 Reinli St #136, Austin, TX 78723",1,1,668,1374,zillow.com/apartments/austin-tx/city-view-at-mueller/9LRg8J/
1304,78717,UT Austin,13.31 miles,"13535 Lyndhurst St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-michael-at-presidio/9md7pG/
1200,78757,UT Austin,5.11 miles,"2301 Ohlen Rd, Austin, TX",1,1,,,zillow.com/b/oasis-at-midtown-austin-tx-BSXsnV/
1015,78758,UT Austin,6.07 miles,"1711 Rutland Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/villas-del-sol/5XhtGm/
1365,78751,UT Austin,2.31 miles,"5406 Middle Fiskville Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/flora/9LT3Lx/
1611,78721,UT Austin,4.18 miles,"2001 Ed Bluestein Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/laurel/BwNJzs/
2560,78741,UT Austin,4.71 miles,"6108 E Riverside Dr FLOOR 3-ID143, Austin, TX 78741",1,1,832,2186,zillow.com/homedetails/6108-E-Riverside-Dr-FLOOR-3-ID143-Austin-TX-78741/2057985054_zpid/
1400,78727,UT Austin,10.06 miles,"5705 Diehl Trl, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/dk-riata/B6gfND/
1233,78744,UT Austin,8.24 miles,"Ethos Apartments, 8001 Interstate Highway 1613, Austin, TX 78744",1,1,625,1283,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CHwtYZ/
1369,78754,UT Austin,6.23 miles,"1625 Edgeworth Bnd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/pioneer-hill/BtWLVC/
1524,78745,UT Austin,6.49 miles,"6001 S Congress Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bexley-soco/BMpjKj/
2439,78701,UT Austin,1.56 miles,"501 Brazos St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/sienna-at-the-thompson/9LRMhn/
1480,78726,UT Austin,10.83 miles,"8021 N Fm 620 Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/nolina-flats/5Xhsxw/
1876,78703,UT Austin,1.94 miles,"1611 W 5th St, Austin, TX",1,1,,,zillow.com/b/5th-street-commons-austin-tx-BBsQvQ/
2374,78701,UT Austin,1.73 miles,"421 W 3rd St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/amli-on-2nd/5Xhsv2/
2320,78701,UT Austin,1.58 miles,"303 W 5th St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/hanover-republic-square/9T5VQT/
1926,78702,UT Austin,1.92 miles,"1614 E 6th St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/sentral-east-austin-at-1614-e.-sixth/9T5W95/
2375,78701,UT Austin,1.24 miles,"1104 Sabine St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-waller/BjbXHR/
2100,78722,UT Austin,0.98 miles,"3107B Lafayette Ave, Austin, TX 78722",1,1,804,1803,zillow.com/homedetails/3107B-Lafayette-Ave-Austin-TX-78722/2068663184_zpid/
998,78729,UT Austin,12.07 miles,"9811 Copper Creek Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/tides-on-copper-creek/5Xht5D/
1453,78717,UT Austin,14.1 miles,"9225 N Lake Creek Pkwy, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/avery-ranch/9jb9BB/
1439,78732,UT Austin,10.45 miles,"4800 Steiner Ranch Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bridge-at-steiner-ranch/649BSh/
1304,78744,UT Austin,8.24 miles,"Ethos Apartments, 8001 Interstate Highway 1133, Austin, TX 78744",1,1,905,1554,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CZsyFk/
1205,78754,UT Austin,5.71 miles,"9500 Dessau Rd, Austin, TX",1,1,,,zillow.com/b/9500-austin-tx-5Xht7r/
1033,78730,UT Austin,5.86 miles,"6001 Shepherd Mountain Cv, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bridgehead/5XhsyM/
1321,78745,UT Austin,7.32 miles,"3014 W William Cannon Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/highlands-hill-country/5Xht5c/
989,78745,UT Austin,7.3 miles,"6808 S Interstate Highway 35, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bridge-at-southpoint/5XhtCB/
1915,78703,UT Austin,1.66 miles,"801 W 5th St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-monarch-by-windsor/BSGPT6/
1183,78759,UT Austin,8.49 miles,"3625 Duval Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/san-marin/5Xht8F/
1161,78726,UT Austin,11.43 miles,"8801 N Fm 620 Rd, Austin, TX",1,1,,,zillow.com/b/sonterra-luxury-apartment-homes-austin-tx-9mgph3/
1294,78752,UT Austin,4.04 miles,"7607 Blessing Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-vue/5XhtC9/
1171,78748,UT Austin,10.96 miles,"11301 Farrah Ln, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/landing-at-double-creek/9ggLXp/
1900,78704,UT Austin,3.31 miles,"502 W Live Oak St APT B, Austin, TX 78704",1,1,650,1450,zillow.com/homedetails/502-W-Live-Oak-St-APT-B-Austin-TX-78704/2089301052_zpid/
1175,78752,UT Austin,3.6 miles,"601 W Saint Johns Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/st.-johns-west/9T5j3r/
2295,78701,UT Austin,1.76 miles,"222 West Ave, Austin, TX",1,1,,,zillow.com/b/222-west-ave-austin-tx-5Zhwsz/
1209,78726,UT Austin,11.8 miles,"9807 N Fm 620 Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-trails-at-canyon-creek/5Xhsxv/
975,78745,UT Austin,6.59 miles,"6020 S 1st St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bridge-at-turtle-creek/9T5fxN/
1370,78758,UT Austin,8.77 miles,"12330 Metric Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/henry-heights/5XhtFT/
1165,78758,UT Austin,8.02 miles,"12001 Metric Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/madison-northridge/5XhszT/
1350,78705,UT Austin,0.78 miles,"Cedar Street Flats, 3707 Cedar St APT 208, Austin, TX 78705",1,1,450,2167,zillow.com/b/cedar-street-flats-austin-tx-5Xy5gp/
1113,78727,UT Austin,10.1 miles,"13021 Legendary Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/villas-at-stone-oak-ranch/5XhtFf/
1757,78741,UT Austin,2.85 miles,"1300 E Riverside Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/berkshire-riverview/5Xkzfj/
1371,78747,UT Austin,9.66 miles,"2001 E Slaughter Ln, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/nexus-at-goodnight-ranch/Bh7tcb/
1075,78729,UT Austin,11.43 miles,"12800 Turtle Rock Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/villages-at-turtle-rock/5XhtF8/
1295,78704,UT Austin,4.46 miles,"3414-3436 Willowrun Dr, Austin, TX",1,1,,,zillow.com/b/3414-3436-willowrun-dr-austin-tx-9jCjmk/
1340,78759,UT Austin,7.16 miles,"8701 Bluffstone Cv, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/canyon-resort-at-great-hills-apartments/5Xhsx5/
1410,78736,UT Austin,11.41 miles,"8800 Us Highway 290, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/alister-oak-hill/63G24y/
1625,78705,UT Austin,0.74 miles,"San Remo Apartments, 2204 San Gabriel St APT 305, Austin, TX 78705",1,1,600,1381,zillow.com/apartments/austin-tx/san-remo-apartments/5XhtB3/
1250,78704,UT Austin,5.0 miles,"4100 Victory Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/tramor-at-victory-place/5XhtC7/
2347,78701,UT Austin,1.78 miles,"101 Colorado St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/ashton-austin/5Xhsw2/
1445,78704,UT Austin,4.54 miles,"3505 S Lamar Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/south-lamar-village/5XhtGz/
1233,78744,UT Austin,8.24 miles,"Ethos Apartments, 8001 Interstate Highway 233, Austin, TX 78744",1,1,625,,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CbWHxF/
1318,78744,UT Austin,8.24 miles,"Ethos Apartments, 8001 Interstate Highway 334, Austin, TX 78744",1,1,905,1554,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CZm5ND/
1340,78744,UT Austin,8.24 miles,"Ethos Apartments, 8001 Interstate Highway 1234, Austin, TX 78744",1,1,811,1346,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CZcgN2/
1364,78744,UT Austin,8.24 miles,"Ethos Apartments, 8001 Interstate Highway 1733, Austin, TX 78744",1,1,811,,zillow.com/b/bridge-at-monarch-bluffs-austin-tx-CbMtXp/
1293,78717,UT Austin,13.36 miles,"9701 Spectrum Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/rhythm/BPVMfB/
1209,78744,UT Austin,8.17 miles,"8003 S Ih 35, Austin, TX",1,1,,,zillow.com/b/bexley-3five-austin-tx-BY3SmC/
2167,78746,UT Austin,5.32 miles,"3500 N Capital Of Texas Hwy, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/3500-westlake-apartments/5Xht4C/
1535,78726,UT Austin,11.02 miles,"Abelia Flats, 8225 N Fm 620 APT 1225, Austin, TX 78726",1,1,776,,zillow.com/b/abelia-flats-austin-tx-5Xhstm/
1755,78701,UT Austin,1.19 miles,"827 W 12th St, Austin, TX",1,1,,,zillow.com/b/the-shoal-austin-tx-9T5Vpq/
1224,78717,UT Austin,13.73 miles,"10800 Lakeline Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/bridge-at-indigo/5Xht58/
1279,78758,UT Austin,6.45 miles,"10300 Golden Meadow Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/brook-meadow-village/5Xhsyc/
1198,78759,UT Austin,7.32 miles,"9617 Great Hills Trl, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/arboretum-oaks/5XhsxJ/
1299,78735,UT Austin,10.13 miles,"9301 Old Bee Caves Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/landmark-conservancy/5jCZZC/
1175,78704,UT Austin,4.42 miles,"3508 Alpine Cir, Austin, TX",1,1,,,zillow.com/b/soco-at-alpine-austin-tx-5hD8RS/
1250,78748,UT Austin,10.29 miles,"10801 Old Manchaca Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/saddle-creek-and-the-cove/5Xht9t/
1299,78757,UT Austin,10.26 miles,"11210 Fm 2222 Rd, Austin, TX",1,1,,,zillow.com/b/bell-four-points-austin-tx-BgxSZ7/
1440,78726,UT Austin,10.83 miles,"8021 N Fm 620 Rd, Austin, TX",1,1,,,zillow.com/b/nolina-flats-austin-tx-9mgnWf/
1302,78731,UT Austin,4.87 miles,"3500 Greystone Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/juniper-springs-apartments/5XhszM/
995,78751,UT Austin,0.9 miles,"3816 Speedway, Austin, TX",1,1,,,zillow.com/b/3816-speedway-austin-tx-5XqjF8/
1303,78728,UT Austin,11.27 miles,"1630 Wells Branch Pkwy, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/maa-wells-branch/5XhsyQ/
1200,78745,UT Austin,5.05 miles,"4307 S 1st St APT 202, Austin, TX 78745",1,1,594,1250,zillow.com/homedetails/4307-S-1st-St-APT-202-Austin-TX-78745/29481975_zpid/
2262,78702,UT Austin,1.94 miles,"1621 E 6th St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-arnold/9VzNQD/
956,78741,UT Austin,3.5 miles,"1300 S Pleasant Valley Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/waterloo-flats/5Xht7q/
995,78751,UT Austin,0.89 miles,"3812 Speedway, Austin, TX",1,1,,,zillow.com/b/3812-speedway-austin-tx-5Z2gxP/
1099,78745,UT Austin,6.22 miles,"5609 Cougar Dr, Austin, TX",1,1,,,zillow.com/b/cherry-hill-lofts-austin-tx-5jCZ3Y/
1135,78758,UT Austin,6.03 miles,"1200 Mearns Meadow Blvd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/ascent-at-quail-creek/5Xht9p/
1995,78758,UT Austin,7.37 miles,"11409 Ptarmigan Dr #A, Austin, TX 78758",1,1,957,,zillow.com/homedetails/11409-Ptarmigan-Dr-A-Austin-TX-78758/2055179259_zpid/
1895,78705,UT Austin,0.52 miles,"108 Laurel Ln UNIT 2, Austin, TX 78705",1,1,520,1244,zillow.com/homedetails/108-Laurel-Ln-UNIT-2-Austin-TX-78705/2068609431_zpid/
1984,78704,UT Austin,2.17 miles,"422 W Riverside Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/422-at-the-lake/5ykrJ4/
2126,78704,UT Austin,2.29 miles,"1717 Toomey Rd, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/coldwater/5Yy9Q6/
2400,78704,UT Austin,3.85 miles,"2725 Dulce Ln UNIT 234, Austin, TX 78704",1,1,945,2495,zillow.com/homedetails/2725-Dulce-Ln-UNIT-234-Austin-TX-78704/124835894_zpid/
1395,78703,UT Austin,2.1 miles,"1403 Tarrytown Flats II, 1403 Norwalk Ln APT 114, Austin, TX 78703",1,1,682,1724,zillow.com/b/1403-tarrytown-flats-ii-austin-tx-5XtNTL/
1525,78704,UT Austin,2.88 miles,"1117 Hollow Creek Dr, Austin, TX",1,1,,,zillow.com/b/zilker-walk-austin-tx-5jCZHL/
1395,78704,UT Austin,2.7 miles,"1200 Treadwell St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/townhollow-apartments/5XkVhm/
1199,78741,UT Austin,4.73 miles,"Polaris on the Park, 1720 Woodward St #1718-110, Austin, TX 78741",1,1,720,,zillow.com/apartments/austin-tx/polaris-on-the-park/5Xht6J/
1225,78745,UT Austin,6.92 miles,"2309 Berkeley Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/tramor-at-hunter%27s-glen/5Xht52/
1295,78745,UT Austin,7.14 miles,"1500 W William Cannon Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/cannon-place/5Xhsxh/
1200,78704,UT Austin,4.73 miles,"1304 Summer Oak Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/tramor-at-oak-run/5XhtBJ/
1225,78704,UT Austin,4.7 miles,"1508 Southport Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/villas-at-southport/5Xht9G/
1360,78724,UT Austin,6.06 miles,"9301 E Us Highway 290, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/high-point-preserve/C52cvD/
1202,78727,UT Austin,10.45 miles,"13401 Legendary Dr, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/the-monterra/5Xm2t6/
1544,78749,UT Austin,8.97 miles,"4009 Sabio Dr, Austin, TX",1,1,,,zillow.com/b/alexan-garza-ranch-austin-tx-BTccFP/
2250,78701,UT Austin,1.72 miles,"621 E 3rd St FLOOR 1-ID208, Austin, TX 78701",1,1,535,,zillow.com/homedetails/621-E-3rd-St-FLOOR-1-ID208-Austin-TX-78701/2055189319_zpid/
1205,78759,UT Austin,5.93 miles,"4021 Steck Ave, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/woodstone/5XhtGg/
2366,78723,UT Austin,2.11 miles,"1911 Philomena St, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/amli-branch-park/C5qnF5/
1110,78752,UT Austin,3.34 miles,"1114 Camino La Costa, Austin, TX",1,1,,,zillow.com/apartments/austin-tx/magnolia-court/5Xht4R/
