Price,Zip,My university,Distance to the university,Address,Bathrooms,Bedrooms,LivingArea,Rent_estimate,DetailURL,pred_price
500,78705,UT Austin,0.79,"2408 Leon St #311B, Austin, TX 78705",1,1,891,,zillow.com/homedetails/2408-Leon-St-311B-Austin-TX-78705/2056101693_zpid/,1074.65
695,78705,UT Austin,0.88,"3506 Speedway #D-305, Austin, TX 78705",1,1,1226,1857.0,zillow.com/homedetails/3506-Speedway-D-305-Austin-TX-78705/2056196877_zpid/,1417.99
1450,78701,UT Austin,1.21,"Fabulous landmark Downtown Austin property! Great downtown neighborhood!, 601 W 11th St APT 228, Austin, TX 78701",1,1,696,1978.0,zillow.com/apartments/austin-tx/regency/5XszVN/,1879.95
1395,78705,UT Austin,0.48,"The Elms NM, 2810 Nueces St, Austin, TX 78705",1,1,634,,zillow.com/homedetails/2810-Nueces-St-Austin-TX-78705/2056230409_zpid/,1395.34
1200,78752,UT Austin,3.85,"A207-Bethune, 7406 Bethune Ave APT B, Austin, TX 78752",1,1,750,1245.0,zillow.com/b/a207-bethune-austin-tx-5Xzhfk/,1676.7466666666667
1200,78704,UT Austin,3.76,"Chimney Park, 2406 Bluebonnet Ln APT 205, Austin, TX 78704",1,1,450,1340.0,zillow.com/apartments/austin-tx/chimney-park/5XqMvp/,1532.52
1325,78705,UT Austin,0.8 ,"Speedway 38, 3704 Speedway APT 205, Austin, TX 78705",1,1,525,1315.0,zillow.com/homedetails/3704-Speedway-APT-205-Austin-TX-78705/2086487326_zpid/,1295.0
1450,78704,UT Austin,4.47,"Willowrun Apartments, 3414 Willowrun Dr #3420-2, Austin, TX 78704",1,1,700,,zillow.com/apartments/austin-tx/willowrun-apartments/5gjwJS/,1474.97
1700,78751,UT Austin,1.01,"915 E 39th St #B, Austin, TX 78751",1,1,902,1498.0,zillow.com/homedetails/915-E-39th-St-B-Austin-TX-78751/2092415769_zpid/,1904.72
1349,78748,UT Austin,7.53,"Bridge at Monarch Bluffs, 8515 S Interstate Highway 35 Frontage Rd #4210, Austin, TX 78748",1,1,819,1419.0,zillow.com/b/bridge-at-asher-austin-tx-BsLhJL/,1505.07
1150,78745,UT Austin,5.64,"2708 Windswept Cv #202, Austin, TX 78745",1,1,800,1350.0,zillow.com/homedetails/2708-Windswept-Cv-202-Austin-TX-78745/2078316333_zpid/,1367.15
2550,78701,UT Austin,1.37,"800 Brazos St UNIT 1002, Austin, TX 78701",1,1,802,2050.0,zillow.com/homedetails/800-Brazos-St-UNIT-1002-Austin-TX-78701/79976768_zpid/,2843.33
1395,78752,UT Austin,3.74,"7318 Duval St #7318, Austin, TX 78752",1,1,832,1499.0,zillow.com/homedetails/7318-Duval-St-7318-Austin-TX-78752/2061873704_zpid/,1495.7866666666666
1595,78729,UT Austin,10.9,"Aspire North Austin, 13130 Pond Springs Rd #2211, Austin, TX 78729",1,1,775,1505.0,zillow.com/apartments/austin-tx/aspire-north-austin/BMG4tq/,1587.32
1050,78753,UT Austin,6.13,"Arrowhead Park, 605 Masterson Pass, Austin, TX 78753",1,1,667,1230.0,zillow.com/apartments/austin-tx/arrowhead-park/5XhsyW/,1129.53
1095,78752,UT Austin,4.58,"Salado at Walnut Creek, 2104 E Anderson Ln APT 2023, Austin, TX 78752",1,1,604,,zillow.com/apartments/austin-tx/salado-at-walnut-creek/9T5hxP/,1209.44
1350,78751,UT Austin,1.55,"Tanglewood North, 1020 E 45th St, Austin, TX 78751",1,1,656,1350.0,zillow.com/apartments/austin-tx/tanglewood-north/5XhtF9/,1404.95
1100,78752,UT Austin,4.23,"Towne Oaks I, 500 E Anderson Ln, Austin, TX 78752",1,1,702,1174.0,zillow.com/apartments/austin-tx/towne-oaks-i/5XhtCs/,1185.94
1250,78741,UT Austin,4.21,"Vi Collina, 2401 E Oltorf St, Austin, TX 78741",1,1,650,1315.0,zillow.com/apartments/austin-tx/vi-collina/BGV6Gq/,1319.42
568,78704,UT Austin,3.34,"Aria Grand, 1800 Interstate Highway C173c2e24, Austin, TX 78704",1,1,693,1782.0,zillow.com/b/aria-grand-austin-tx-CZ6QtQ/,1790.85
1253,78744,UT Austin,7.04,"William Cannon Apartments, 2112 E William Cannon Dr, Austin, TX 78744",1,1,723,1576.0,zillow.com/apartments/austin-tx/william-cannon-apartments/5Yy5c2/,1411.575
1350,78703,UT Austin,1.8 ,"1616 W 6th St, 1616 W 6th St #204-206, Austin, TX 78703",1,1,600,1716.0,zillow.com/apartments/austin-tx/1616-w-6th-st/5Xhsxf/,1804.83
1050,78705,UT Austin,0.52,"Carrells, 2812 Nueces St, Austin, TX 78705",1,1,650,1294.0,zillow.com/apartments/austin-tx/carrells/5XsPtB/,1470.08
1335,78757,UT Austin,5.27,"Abbey Road, 2601 Penny Lane 2 #ABB-305, Austin, TX 78757",1,1,750,1300.0,zillow.com/apartments/austin-tx/abbey-road/5XhstQ/,1521.66
1000,78758,UT Austin,5.36,"8907 Parkfield Dr APT 102, Austin, TX 78758",1,1,800,1397.0,zillow.com/homedetails/8907-Parkfield-Dr-APT-102-Austin-TX-78758/2106152279_zpid/,1104.1666666666665
2900,78704,UT Austin,4.11,"2704 Saint Edwards Cir #C, Austin, TX 78704",1,1,550,1293.0,zillow.com/homedetails/2704-Saint-Edwards-Cir-C-Austin-TX-78704/2064310242_zpid/,2383.27
1695,78757,UT Austin,3.58,"6444 Burnet Rd UNIT 207, Austin, TX 78757",1,1,775,1798.0,zillow.com/homedetails/6444-Burnet-Rd-UNIT-207-Austin-TX-78757/251031636_zpid/,1750.7066666666665
1495,78705,UT Austin,0.52,"301 E 33rd Apartments, 301 E 33rd St APT 7, Austin, TX 78705",1,1,650,1625.0,zillow.com/b/301-e-33rd-apartments-austin-tx-9T5Zhk/,1470.08
2095,78705,UT Austin,0.78,"E 38th St 409, 409 E 38th St APT 205, Austin, TX 78705",1,1,793,1651.0,zillow.com/b/e-38th-st-409-austin-tx-5XrWpj/,1990.38
900,78705,UT Austin,0.41,"University Quarters - Building B, 2803 Hemphill Park #B107, Austin, TX 78705",1,1,450,1150.0,zillow.com/b/university-quarters-building-b-austin-tx-5YCC27/,928.93
1636,78737,UT Austin,15.8,"761 Trinity Hills Dr, 761 Trinity Hills Dr #12009439, Austin, TX 78737",1,1,745,1527.0,zillow.com/b/761-trinity-hills-dr-austin-tx-B64SsB/,2123.64
1438,78747,UT Austin,10.6,"10701 S I H 35, 10701 Interstate Hwy #H12034117, Austin, TX 78747",1,1,705,1433.0,zillow.com/homedetails/10701-Interstate-Hwy-H12034117-Austin-TX-78747/2057292143_zpid/,1468.65
1288,78747,UT Austin,10.6,"10701 S I H 35, 10701 Interstate Hwy #H12034115, Austin, TX 78747",1,1,934,1592.0,zillow.com/homedetails/10701-Interstate-Hwy-H12034115-Austin-TX-78747/2057292254_zpid/,1458.6566666666668
1510,78747,UT Austin,10.6,"10701 S I H 35, 10701 Interstate Hwy #H12034116, Austin, TX 78747",1,1,807,1481.0,zillow.com/homedetails/10701-Interstate-Hwy-H12034116-Austin-TX-78747/2057292305_zpid/,1473.9316666666666
1050,78705,UT Austin,0.58,"Red River Place Apartments, 924 E Dean Keeton St, Austin, TX 78705",1,1,525,1200.0,zillow.com/homedetails/924-E-Dean-Keeton-St-F1C038EBB-Austin-TX-78705/2057298460_zpid/,1098.75
1295,78705,UT Austin,0.57,"Tower View Apartments, 926 E Dean Keeton St, Austin, TX 78705",1,1,550,1195.0,zillow.com/homedetails/926-E-Dean-Keeton-St-8B696DA8A-Austin-TX-78705/2057298496_zpid/,1288.95
1050,78705,UT Austin,0.57,"Tower View Apartments, 926 E Dean Keeton St, Austin, TX 78705",1,1,525,1200.0,zillow.com/homedetails/926-E-Dean-Keeton-St-7EF4B5666-Austin-TX-78705/2057298515_zpid/,1125.7
900,78705,UT Austin,0.41,"The Jocey - Building 1, 301 W 29th St #D103, Austin, TX 78705",1,1,450,1350.0,zillow.com/b/the-jocey-building-1-austin-tx-5Z62rG/,928.93
1195,78723,UT Austin,2.85,"APEX Modern Living, 2215 E 51st St, Austin, TX 78723",1,1,650,1438.0,zillow.com/apartments/austin-tx/apex-modern-living/9T5brR/,1562.11
1995,78705,UT Austin,0.57,"908 E 32nd St APT 101, Austin, TX 78705",1,1,787,1777.0,zillow.com/homedetails/908-E-32nd-St-APT-101-Austin-TX-78705/29396033_zpid/,1960.72
1305,78745,UT Austin,7.45,"Bridge at Sterling Springs, 2809 W William Cannon Dr, Austin, TX 78745",1,1,638,1294.0,zillow.com/apartments/austin-tx/bridge-at-sterling-springs/5XhtCb/,1616.51
1199,78753,UT Austin,8.7 ,"Heights on Parmer Apartments, 1500 E Parmer Ln, Austin, TX 78753",1,1,723,1485.0,zillow.com/apartments/austin-tx/heights-on-parmer-apartments/9T5jdL/,1350.28
1228,78721,UT Austin,3.45,"1143 Shady Ln, Austin, TX 78721",1,1,696,1869.0,zillow.com/homedetails/1143-Shady-Ln-Austin-TX-78721/2091823658_zpid/,1472.27
1407,78759,UT Austin,6.15,"4711 Spicewood Springs Rd UNIT 163, Austin, TX 78759",1,1,875,1704.0,zillow.com/homedetails/4711-Spicewood-Springs-Rd-UNIT-163-Austin-TX-78759/29358647_zpid/,1697.023333333333
1995,78701,UT Austin,1.63,"507 Sabine St #431, Austin, TX 78701",1,1,744,,zillow.com/homedetails/507-Sabine-St-431-Austin-TX-78701/2055074200_zpid/,2293.65
2500,78744,UT Austin,10.0,"8810 Bestride Bnd UNIT A, Austin, TX 78744",1,1,750,3316.0,zillow.com/homedetails/8810-Bestride-Bnd-UNIT-A-Austin-TX-78744/2060429101_zpid/,1535.451
1000,78758,UT Austin,6.78,"10810 Newmont Rd #1, Austin, TX 78758",1,1,600,1335.0,zillow.com/homedetails/10810-Newmont-Rd-1-Austin-TX-78758/2059520153_zpid/,1104.22
1950,78731,UT Austin,1.72,"1815 W 36th St, Austin, TX 78731",1,1,620,3878.0,zillow.com/homedetails/1815-W-36th-St-Austin-TX-78731/29340152_zpid/,1733.67
1395,78756,UT Austin,2.53,"5413 Roosevelt Ave #B, Austin, TX 78756",1,1,576,1398.0,zillow.com/homedetails/5413-Roosevelt-Ave-B-Austin-TX-78756/2127539037_zpid/,1487.5
1650,78704,UT Austin,4.37,"3318 Dolphin Dr, Austin, TX 78704",1,1,700,3499.0,zillow.com/homedetails/3318-Dolphin-Dr-Austin-TX-78704/29477012_zpid/,1562.44
1550,78758,UT Austin,7.81,"1411 Gracy Farms Ln APT 18, Austin, TX 78758",1,1,600,1250.0,zillow.com/homedetails/1411-Gracy-Farms-Ln-APT-18-Austin-TX-78758/29436218_zpid/,1476.2
1200,78702,UT Austin,1.88,"1133 Poquito St APT C, Austin, TX 78702",1,1,525,1615.0,zillow.com/homedetails/1133-Poquito-St-APT-C-Austin-TX-78702/2091690735_zpid/,1615.18
1700,78745,UT Austin,7.36,"6903 Deatonhill Dr APT 39, Austin, TX 78745",1,1,626,1400.0,zillow.com/homedetails/6903-Deatonhill-Dr-APT-39-Austin-TX-78745/58315062_zpid/,1536.19
1495,78757,UT Austin,5.18,"1748 Ohlen Rd APT 91, Austin, TX 78757",1,1,770,1510.0,zillow.com/homedetails/1748-Ohlen-Rd-APT-91-Austin-TX-78757/29426765_zpid/,1574.41
2750,78757,UT Austin,3.32,"1914 Alegria Rd #B, Austin, TX 78757",1,1,750,,zillow.com/homedetails/1914-Alegria-Rd-B-Austin-TX-78757/2055118177_zpid/,2583.1499999999996
2650,78757,UT Austin,3.32,"1914 Alegria Rd, Austin, TX 78757",1,1,750,2068.0,zillow.com/homedetails/1914-Alegria-Rd-Austin-TX-78757/29416165_zpid/,2583.1499999999996
975,78705,UT Austin,0.28,"3006 Duval St APT 5, Austin, TX 78705",1,1,400,1125.0,zillow.com/homedetails/3006-Duval-St-APT-5-Austin-TX-78705/2112819000_zpid/,1159.74
1950,78729,UT Austin,11.2,"8804 Schick Rd APT A, Austin, TX 78729",1,1,900,1567.0,zillow.com/homedetails/8804-Schick-Rd-APT-A-Austin-TX-78729/2101027202_zpid/,1819.6091666666666
2467,78701,UT Austin,1.76,"500 W 2nd St #941, Austin, TX 78701",1,1,764,3067.0,zillow.com/homedetails/500-W-2nd-St-941-Austin-TX-78701/2056814244_zpid/,2568.89
1653,78745,UT Austin,7.94,"7731 Manchaca Rd #1210, Austin, TX 78745",1,1,700,,zillow.com/homedetails/7731-Manchaca-Rd-1210-Austin-TX-78745/2055125631_zpid/,1604.96
1800,78753,UT Austin,5.49,"9204B Georgian Dr, Austin, TX 78753",1,1,780,1073.0,zillow.com/homedetails/9204B-Georgian-Dr-Austin-TX-78753/2061050416_zpid/,1621.39
1275,78705,UT Austin,0.59,"3308 Tom Green St APT 4, Austin, TX 78705",1,1,575,1590.0,zillow.com/homedetails/3308-Tom-Green-St-APT-4-Austin-TX-78705/2084924268_zpid/,1332.65
1395,78757,UT Austin,4.54,"7685 Northcross Dr UNIT 629, Austin, TX 78757",1,1,650,1400.0,zillow.com/homedetails/7685-Northcross-Dr-UNIT-629-Austin-TX-78757/114407272_zpid/,1362.75
1800,78745,UT Austin,5.35,"4417 Lucksinger Ln #B, Austin, TX 78745",1,1,525,2741.0,zillow.com/homedetails/4417-Lucksinger-Ln-B-Austin-TX-78745/2096296658_zpid/,1495.7
1435,78704,UT Austin,4.27,"2001 Glen Allen St APT 1, Austin, TX 78704",1,1,670,1558.0,zillow.com/homedetails/2001-Glen-Allen-St-APT-1-Austin-TX-78704/2092855614_zpid/,1461.95
1350,78703,UT Austin,2.16,"1306 Norwalk Ln APT 303, Austin, TX 78703",1,1,450,1275.0,zillow.com/homedetails/1306-Norwalk-Ln-APT-303-Austin-TX-78703/2083863821_zpid/,1696.9
1120,78752,UT Austin,3.3 ,"1040 Camino La Costa, Austin, TX 78752",1,1,623,,zillow.com/homedetails/1040-Camino-La-Costa-Austin-TX-78752/2056281772_zpid/,1372.46
1125,78753,UT Austin,4.62,"8303 N Interstate Highway 35, Austin, TX 78753",1,1,351,,zillow.com/homedetails/8303-N-Interstate-Highway-35-Austin-TX-78753/2055957905_zpid/,1101.75
2995,78703,UT Austin,1.4 ,"901 W 9th St APT 315, Austin, TX 78703",1,1,774,2051.0,zillow.com/homedetails/901-W-9th-St-APT-315-Austin-TX-78703/83822834_zpid/,2556.675
1359,78758,UT Austin,8.11,"12000 Metric Blvd, Austin, TX 78758",1,1,655,1349.0,zillow.com/homedetails/12000-Metric-Blvd-Austin-TX-78758/125803153_zpid/,1671.3833333333334
1550,78757,UT Austin,4.83,"2425 Ashdale Dr APT 78, Austin, TX 78757",1,1,646,1300.0,zillow.com/homedetails/2425-Ashdale-Dr-APT-78-Austin-TX-78757/29423239_zpid/,1485.75
2650,78704,UT Austin,2.86,"1240 Barton Hills Dr APT 121, Austin, TX 78704",1,1,761,1949.0,zillow.com/homedetails/1240-Barton-Hills-Dr-APT-121-Austin-TX-78704/29325623_zpid/,2589.75
1876,78703,UT Austin,1.78,"337 Baylor St #336, Austin, TX 78703",1,1,561,2216.0,zillow.com/homedetails/337-Baylor-St-336-Austin-TX-78703/2058140758_zpid/,1891.68
1395,78756,UT Austin,2.64,"5403 William Holland Ave, Austin, TX 78756",1,1,565,1594.0,zillow.com/homedetails/5403-William-Holland-Ave-Austin-TX-78756/2062735814_zpid/,1429.0
1295,78705,UT Austin,0.55,"610 1/2 W 30th St, Austin, TX 78705",1,1,525,1307.0,zillow.com/homedetails/610-1-2-W-30th-St-Austin-TX-78705/2066425109_zpid/,1258.95
1150,78722,UT Austin,1.2 ,"2401 Manor Rd APT 125, Austin, TX 78722",1,1,700,1300.0,zillow.com/homedetails/2401-Manor-Rd-APT-125-Austin-TX-78722/251031706_zpid/,1274.32
2295,78704,UT Austin,3.02,"1219 Hollow Creek Dr #1, Austin, TX 78704",1,1,663,1476.0,zillow.com/homedetails/1219-Hollow-Creek-Dr-1-Austin-TX-78704/2067005284_zpid/,2217.56
1380,78744,UT Austin,7.55,"8000 E William Cannon Dr, Austin, TX 78744",1,1,638,1529.0,zillow.com/homedetails/8000-E-William-Cannon-Dr-Austin-TX-78744/2057354523_zpid/,1516.2
1584,78728,UT Austin,12.7,"16300 Farm To Market Rd, Austin, TX 78728",1,1,641,1225.0,zillow.com/homedetails/16300-Farm-To-Market-Rd-Austin-TX-78728/2068637513_zpid/,1734.64
1430,78717,UT Austin,13.4,"9710 Spectrum Dr, Austin, TX 78717",1,1,579,1471.0,zillow.com/homedetails/9710-Spectrum-Dr-Austin-TX-78717/2058345412_zpid/,1964.26
1700,78717,UT Austin,13.2,"13510 Lyndhurst St, Austin, TX 78717",1,1,756,1727.0,zillow.com/homedetails/13510-Lyndhurst-St-Austin-TX-78717/2058345327_zpid/,2522.08
1690,78752,UT Austin,3.81,"7410 N Lamar Blvd, Austin, TX 78752",1,1,709,1649.0,zillow.com/homedetails/7410-N-Lamar-Blvd-Austin-TX-78752/2058345353_zpid/,1542.7566666666667
1650,78745,UT Austin,7.9 ,"7720 Menchaca Rd, Austin, TX 78745",1,1,590,1608.0,zillow.com/homedetails/7720-Menchaca-Rd-Austin-TX-78745/2058216210_zpid/,1334.11
2000,78705,UT Austin,0.9 ,"3435 Harmon Ave, Austin, TX 78705",1,1,567,1400.0,zillow.com/homedetails/3435-Harmon-Ave-Austin-TX-78705/2058216157_zpid/,1789.75
1705,78741,UT Austin,4.56,"5710 E Riverside Dr, Austin, TX 78741",1,1,638,1665.0,zillow.com/homedetails/5710-E-Riverside-Dr-Austin-TX-78741/2058215994_zpid/,1558.75
1900,78749,UT Austin,7.43,"4000 Sabio Dr, Austin, TX 78749",1,1,717,1855.0,zillow.com/homedetails/4000-Sabio-Dr-Austin-TX-78749/2058215705_zpid/,1918.34
1710,78741,UT Austin,3.8 ,"1910 Mariposa Dr, Austin, TX 78741",1,1,694,1589.0,zillow.com/homedetails/1910-Mariposa-Dr-Austin-TX-78741/2058215616_zpid/,1556.7
1400,78759,UT Austin,5.36,"3809 Spicewood Springs Rd APT 139, Austin, TX 78759",1,1,1223,2262.0,zillow.com/homedetails/3809-Spicewood-Springs-Rd-APT-139-Austin-TX-78759/29355282_zpid/,2083.19
1490,78754,UT Austin,5.33,"8030 Exchange Dr, Austin, TX 78754",1,1,730,1489.0,zillow.com/homedetails/8030-Exchange-Dr-Austin-TX-78754/2060793847_zpid/,1422.54
1630,78702,UT Austin,3.61,"710 Airport Blvd, Austin, TX 78702",1,1,654,1672.0,zillow.com/homedetails/710-Airport-Blvd-Austin-TX-78702/2058353676_zpid/,1846.7
6200,78734,UT Austin,13.3,"15008 Iowa St, Austin, TX 78734",1,1,540,1298.0,zillow.com/homedetails/15008-Iowa-St-Austin-TX-78734/64452647_zpid/,4517.93
1460,78745,UT Austin,7.99,"7811 Menchaca Rd #3216, Austin, TX 78745",1,1,601,1784.0,zillow.com/homedetails/7811-Menchaca-Rd-3216-Austin-TX-78745/2059255568_zpid/,1334.52
1425,78757,UT Austin,4.81,"7801 Shoal Creek Blvd APT 146, Austin, TX 78757",1,1,598,1450.0,zillow.com/homedetails/7801-Shoal-Creek-Blvd-APT-146-Austin-TX-78757/29424500_zpid/,1359.57
2200,78757,UT Austin,5.08,"8303 Reeda Ln, Austin, TX 78757",1,1,888,2058.0,zillow.com/homedetails/8303-Reeda-Ln-Austin-TX-78757/29426492_zpid/,2154.11
2597,78702,UT Austin,1.27,"1322 E 12th St #404, Austin, TX 78702",1,1,1170,2010.0,zillow.com/homedetails/1322-E-12th-St-404-Austin-TX-78702/2082629336_zpid/,2383.34
1402,78725,UT Austin,4.36,"6918 Hester Rd #1209, Austin, TX 78725",1,1,684,,zillow.com/homedetails/6918-Hester-Rd-1209-Austin-TX-78725/2056477607_zpid/,1459.76
1795,78705,UT Austin,0.38,"202 E 31st St, Austin, TX 78705",1,1,616,1878.0,zillow.com/homedetails/202-E-31st-St-Austin-TX-78705/29395628_zpid/,1116.91
1837,78702,UT Austin,2.4 ,"2401 E 6th St #311, Austin, TX 78702",1,1,844,,zillow.com/homedetails/2401-E-6th-St-311-Austin-TX-78702/2056333817_zpid/,2122.54
2636,78701,UT Austin,1.8 ,"200 W Cesar Chavez St #1223, Austin, TX 78701",1,1,764,2993.0,zillow.com/homedetails/200-W-Cesar-Chavez-St-1223-Austin-TX-78701/2059746477_zpid/,2519.55
2457,78701,UT Austin,1.72,"401 W 3rd St #607, Austin, TX 78701",1,1,626,,zillow.com/homedetails/401-W-3rd-St-607-Austin-TX-78701/2056351034_zpid/,2309.28
1395,78751,UT Austin,2.32,"110 Nelray Blvd #B, Austin, TX 78751",1,1,554,1281.0,zillow.com/homedetails/110-Nelray-Blvd-B-Austin-TX-78751/2103739743_zpid/,1426.19
1395,78756,UT Austin,2.52,"5414 Grover Ave #B, Austin, TX 78756",1,1,576,1441.0,zillow.com/homedetails/5414-Grover-Ave-B-Austin-TX-78756/2120237290_zpid/,1487.5
1535,78757,UT Austin,4.92,"1501 Villanova Dr #A, Austin, TX 78757",1,1,800,1793.0,zillow.com/homedetails/1501-Villanova-Dr-A-Austin-TX-78757/2055477347_zpid/,1507.6666666666665
1694,78705,UT Austin,0.61,"910 W 25th St APT 205, Austin, TX 78705",1,1,744,1749.0,zillow.com/homedetails/910-W-25th-St-APT-205-Austin-TX-78705/89551232_zpid/,1967.21
1650,78702,UT Austin,1.52,"1157 San Bernard St, Austin, TX 78702",1,1,480,1599.0,zillow.com/homedetails/1157-San-Bernard-St-Austin-TX-78702/29386766_zpid/,1746.08
1200,78717,UT Austin,14.2,"9010 N Lake Creek Pkwy, Austin, TX 78717",1,1,605,1353.0,zillow.com/homedetails/9010-N-Lake-Creek-Pkwy-Austin-TX-78717/2058360201_zpid/,1723.99
1751,78723,UT Austin,3.74,"5515 Springdale Rd, Austin, TX 78723",1,1,672,1691.0,zillow.com/homedetails/5515-Springdale-Rd-Austin-TX-78723/2058352873_zpid/,1642.7
1910,78721,UT Austin,3.26,"1110 Shady Ln, Austin, TX 78721",1,1,632,1849.0,zillow.com/homedetails/1110-Shady-Ln-Austin-TX-78721/2058345736_zpid/,1535.38
1632,78749,UT Austin,9.9 ,"7510 W Slaughter Ln, Austin, TX 78749",1,1,903,1695.0,zillow.com/homedetails/7510-W-Slaughter-Ln-Austin-TX-78749/2058215676_zpid/,1635.1899999999996
1440,78744,UT Austin,8.99,"510 E Slaughter Ln, Austin, TX 78744",1,1,690,1472.0,zillow.com/homedetails/510-E-Slaughter-Ln-Austin-TX-78744/2058215556_zpid/,1410.351
1360,78748,UT Austin,10.2,"10610 Brezza Ln, Austin, TX 78748",1,1,618,1339.0,zillow.com/homedetails/10610-Brezza-Ln-Austin-TX-78748/2058215513_zpid/,1310.93
1456,78702,UT Austin,1.7 ,"2920 E 17th St #111, Austin, TX 78702",1,1,451,1525.0,zillow.com/homedetails/2920-E-17th-St-111-Austin-TX-78702/2060151960_zpid/,1781.25
1451,78748,UT Austin,8.3 ,"8210 S Congress Ave #117, Austin, TX 78748",1,1,720,1764.0,zillow.com/homedetails/8210-S-Congress-Ave-117-Austin-TX-78748/2059105301_zpid/,1511.08
1450,78731,UT Austin,4.1 ,"3839 Dry Creek Dr UNIT 109, Austin, TX 78731",1,1,713,1527.0,zillow.com/homedetails/3839-Dry-Creek-Dr-UNIT-109-Austin-TX-78731/29345977_zpid/,1515.54
2300,78704,UT Austin,4.06,"615 Terrell Hill Dr, Austin, TX 78704",1,1,600,1784.0,zillow.com/homedetails/615-Terrell-Hill-Dr-Austin-TX-78704/29476659_zpid/,2294.78
1425,78705,UT Austin,0.29,"3004 Speedway APT 2, Austin, TX 78705",1,1,560,1179.0,zillow.com/homedetails/3004-Speedway-APT-2-Austin-TX-78705/2084464360_zpid/,1452.61
1350,78741,UT Austin,4.03,"1705 Crossing Pl APT 130, Austin, TX 78741",1,1,582,1250.0,zillow.com/homedetails/1705-Crossing-Pl-APT-130-Austin-TX-78741/29463125_zpid/,1446.0
1075,78751,UT Austin,1.02,"406.5 W 40th St, Austin, TX 78751",1,1,650,,zillow.com/homedetails/406-5-W-40th-St-Austin-TX-78751/2055603631_zpid/,1168.7
1850,78703,UT Austin,1.89,"2308 Enfield Rd, Austin, TX 78703",1,1,853,,zillow.com/homedetails/2308-Enfield-Rd-Austin-TX-78703/2055435503_zpid/,1924.83
2700,78702,UT Austin,2.45,"2012 Willow St #B, Austin, TX 78702",1,1,850,2729.0,zillow.com/homedetails/2012-Willow-St-B-Austin-TX-78702/338244995_zpid/,2548.72
1375,78722,UT Austin,1.08,"3400 Lafayette Ave #A, Austin, TX 78722",1,1,693,1801.0,zillow.com/homedetails/3400-Lafayette-Ave-A-Austin-TX-78722/2097994510_zpid/,1395.39
1450,78703,UT Austin,1.74,"1912 W 33rd St, Austin, TX 78703",1,1,650,1634.0,zillow.com/homedetails/1912-W-33rd-St-Austin-TX-78703/29338564_zpid/,1909.48
3750,78701,UT Austin,2.26,"48 East Ave #2907, Austin, TX 78701",1,1,699,3300.0,zillow.com/homedetails/48-East-Ave-2907-Austin-TX-78701/2059287972_zpid/,2425.11
1500,78751,UT Austin,1.44,"202 E 45th St, Austin, TX 78751",1,1,661,1519.0,zillow.com/homedetails/202-E-45th-St-Austin-TX-78751/2074557285_zpid/,1450.0
1150,78705,UT Austin,0.22,"409 E 30th St UNIT A, Austin, TX 78705",1,1,450,,zillow.com/homedetails/409-E-30th-St-UNIT-A-Austin-TX-78705/2055938294_zpid/,1150.49
2600,78702,UT Austin,2.17,"1601 E Cesar Chavez St APT 308, Austin, TX 78702",1,1,1017,2691.0,zillow.com/homedetails/1601-E-Cesar-Chavez-St-APT-308-Austin-TX-78702/80098995_zpid/,2709.45
1295,78705,UT Austin,0.87,"2404 Longview St APT 206, Austin, TX 78705",1,1,573,1247.0,zillow.com/homedetails/2404-Longview-St-APT-206-Austin-TX-78705/29393698_zpid/,1437.25
1930,78702,UT Austin,1.38,"900 E 10th St #3401, Austin, TX 78702",1,1,675,,zillow.com/homedetails/900-E-10th-St-3401-Austin-TX-78702/2055477852_zpid/,2270.195
1626,78721,UT Austin,3.28,"1115 Shady Ln #3108, Austin, TX 78721",1,1,643,,zillow.com/homedetails/1115-Shady-Ln-3108-Austin-TX-78721/2056323288_zpid/,1580.07
1695,78705,UT Austin,0.45,"2311 Nueces St APT 303, Austin, TX 78705",1,1,613,1425.0,zillow.com/homedetails/2311-Nueces-St-APT-303-Austin-TX-78705/29394205_zpid/,1216.12
1750,78705,UT Austin,0.57,"3110 Red River St APT 201, Austin, TX 78705",1,1,595,1487.0,zillow.com/homedetails/3110-Red-River-St-APT-201-Austin-TX-78705/145654188_zpid/,1564.24
3800,78703,UT Austin,1.63,"609 Blanco St APT 106, Austin, TX 78703",1,1,600,1860.0,zillow.com/homedetails/609-Blanco-St-APT-106-Austin-TX-78703/241931428_zpid/,3091.83
1755,78751,UT Austin,1.5 ,"4511 Speedway APT B, Austin, TX 78751",1,1,570,,zillow.com/homedetails/4511-Speedway-APT-B-Austin-TX-78751/2055494996_zpid/,1641.55
